"","X","Y"
"3603",9.7001003,45.6810054
"3604",9.6494105,45.6796688
"3605",9.6444565,45.6775268
"3606",9.645119,45.6770752
"3607",9.6655843,45.7076941
"3608",9.6665392,45.708307
"3609",9.6577743,45.7185398
"3610",9.6588009,45.7152094
"3611",9.6905174,45.7026634
"3612",9.6929127,45.7097754
"3613",9.6924484,45.7095595
"3614",9.6771711,45.7011108
"3615",9.6825454,45.6879526
"3616",9.6823229,45.6878516
"3617",9.6937865,45.7059696
"3618",9.6723609,45.7212891
"3619",9.6660131,45.7017188
"3620",9.6643559,45.7033214
"3621",9.6615356,45.6791025
"3622",9.7054869,45.6963702
"3623",9.6966227,45.705443
"3624",9.6940556,45.7026954
"3625",9.6659299,45.7091972
"3626",9.6670918,45.7038259
"3627",9.6631344,45.7061437
"3628",9.6639118,45.7059234
"3629",9.6777708,45.6838967
"3630",9.6778658,45.6835482
"3631",9.6781809,45.6832114
"3632",9.6826971,45.6834185
"3633",9.6691875,45.6749424
"3634",9.6695995,45.6757305
"3635",9.6695703,45.6774914
"3636",9.6690946,45.67585
"3637",9.6696746,45.6780834
"3638",9.6698249,45.6785346
"3639",9.6696096,45.6777145
"3640",9.6694859,45.6754925
"3641",9.626382,45.7103738
"3642",9.6412462,45.7069857
"3643",9.6588555,45.7151798
"3644",9.6588865,45.7150834
"3645",9.6730012,45.6918571
"3646",9.6753498,45.6916132
"3647",9.6655482,45.7109184
"3648",9.685396,45.6947767
"3649",9.7016572,45.6987911
"3650",9.6732691,45.6756242
"3651",9.673295,45.6756595
"3652",9.6732334,45.6755073
"3653",9.6732417,45.675535
"3654",9.6615516,45.719113
"3655",9.6601784,45.7198929
"3656",9.6604083,45.7196883
"3657",9.6605536,45.7195674
"3658",9.6604395,45.7197046
"3659",9.6728812,45.7095071
"3660",9.7040134,45.6908885
"3661",9.6813248,45.6933986
"3662",9.6813809,45.693381
"3663",9.6812279,45.6932556
"3664",9.6811929,45.6932944
"3665",9.6586984,45.6820463
"3666",9.6618719,45.6751381
"3667",9.7007351,45.7126155
"3668",9.6637503,45.688344
"3669",9.6930956,45.7026682
"3670",9.6940051,45.7040527
"3671",9.6944779,45.7021956
"3672",9.6702605,45.6778542
"3673",9.6701308,45.677462
"3674",9.668122,45.6764684
"3675",9.6690351,45.6767091
"3676",9.6683638,45.6765176
"3677",9.6678376,45.6767009
"3678",9.6699007,45.6774319
"3679",9.6901535,45.7023526
"3680",9.6904961,45.7023584
"3681",9.6912547,45.7023791
"3682",9.6906045,45.7025455
"3683",9.6614506,45.7188081
"3684",9.6617014,45.7190855
"3685",9.6943535,45.6970159
"3686",9.6699985,45.6779119
"3687",9.6712192,45.6767282
"3688",9.6694211,45.6756627
"3689",9.6711437,45.6765445
"3690",9.6712672,45.6768204
"3691",9.6697242,45.6774168
"3692",9.6838003,45.7157276
"3693",9.6838973,45.7157449
"3694",9.683752,45.7158016
"3695",9.6835949,45.7170271
"3696",9.6836921,45.7170374
"3697",9.6838615,45.7158377
"3698",9.65138,45.7216018
"3699",9.6837975,45.7083219
"3700",9.6871781,45.7075982
"3701",9.691751,45.7094969
"3702",9.649471,45.7160014
"3703",9.6493852,45.7160154
"3704",9.6493766,45.7168964
"3705",9.6489073,45.717298
"3706",9.6605839,45.7195892
"3707",9.672832,45.6999633
"3708",9.6705929,45.6776952
"3709",9.6782449,45.7013776
"3710",9.6924318,45.7074427
"3711",9.6686429,45.6860359
"3712",9.668782,45.6862124
"3713",9.6790472,45.7006266
"3714",9.6790508,45.700681
"3715",9.6686521,45.6860774
"3716",9.6686704,45.6859257
"3717",9.6658768,45.710831
"3718",9.6691116,45.6862402
"3719",9.6387952,45.7069759
"3720",9.6392173,45.7077938
"3721",9.6946665,45.6975736
"3722",9.6773112,45.6820743
"3723",9.66406,45.6923801
"3724",9.7064633,45.6896197
